"ID","Nodes_ID","Language","Pertains_To","Description"
"11166","368","DE","settlement","Eine der ältesten Siedlungen und Pfarreien der Gegend, im Anschluss an eine Burg entstanden, die um 1000 bereits vorhanden war, 1257 kam das Dorf in den Besitz des Klosters Obra"
"11168","368","DE","city","Als oppidum 1329 erwähnt, durch Wadislaw II. wahrscheinlich vor 1397 mit magdeburgischem Recht bewidmet, Sigismund I. verlieht 1539 weitere Freiheiten, war 1524 bereits ein königliches Zollamt"
"11170","937","DE","city",": Wladislaw II. verlieh 1428 Petrus Rorczbok das Recht, im Walde Brodcza eine Stadt mit magdeburger Recht zu gründen, doch 1458 war der Ort noch immer keine Stadt, da keine geeigneten Siedler gefunden wären, die Bestätigung der Gründungsurkunde erfolgte 1603 durch Sigismund III. "
"11172","1051","DE","settlement","Eine Burg bestand schon in slawischer Zeit, 1259 wurde eine kleine deutsche Siedlung mit Kirche als plebanus genannt"
"11174","1051","DE","city","Der Ritter Heinrich von Stegelitz erhielt 1259 die Mittel zum Bau eines Gerichtshauses und Marktzolls, später wurde das Stadtrecht von Prenzlau und Magdeburg verliehen, 1299 wurde der Ort bei der Vereinigung mit Alt-Borstow als civitas genannt"
"11176","1159","DE","settlement","Neben einer älteren wendischen Siedlung im Schutz der deutschen Burg entstanden"
"11178","1251","DE","city","Genaues Datum der Stadtgründung unbekannt, erstmals 1156 als Stadt erwähnt, formelle Einführung des Magdeburger Stadtrechts 1409"
"11180","1260","DE","settlement","Eine polnische Burg wird 1005 während der Kämpfe Heinrichs II. mit Boleslaw I. erwähnt, Kirche dort schon 1065 vorhanden, seit 1154 wird schlesischer Weinbau durch deutsche Einwanderer erwähnt, eine slawische Fischersiedlung existiert zwischen Burg und Flussmündung, später auch deutsche Marktsiedlung nahe der Burg"
"11182","1260","DE","city","Die Stadt wurde Anfang des 13. Jh. durch schlesische Herzöge gegründet, wahrscheinlich Heinrich I. (1201-1221), 1249 als civitas genannt, besaß das Magdeburger Stadtrecht seit 1317"
"11184","1306","DE","settlement","Eine deutsche Burg wurde auf slawischer Grundlage erbaut, frühere Siedlung Altstadt genannt, eine deutsche Marktsiedlung entstand in der Nähe"
"11186","1306","DE","city","Stadtgründung erfolgte vermutlich durch die Burgherren, 1265 zuerst als civitas genannt"
"11188","1588","DE","settlement","Grundlage war eine alte Siedelstätte, eine deutsche Marktsiedlung entstand mit nachträglicher Erweiterung nach Osten um zwei Märkte"
"11190","1588","DE","city","Gegründet durch den Bischof von Lebus 1252, von alters her bestehende civitas forensis und Marktort"
"11192","2026","DE","settlement","Erwähnung einers Zisterzienserinnenklosters 1271, 1300 urkundliche Erwähnung eines oppidum Vredeland. Bis 1565 als Städtchen bezeichnet, überwand jedoch nie seinen dörflichen Charakter."
"11194","227","DE","settlement"," In frühdeutscher Zeit wurde bereits eine Burg errichtet, die niemals eingenommen wurde. Sie diente als Sitz der Grafen von Lindow-Ruppin vom ersten Drittel des 13. Jahrhunderts bis zu ihrem Aussterben 1524. Die deutsche Siedlung entwickelte sich im 13. Jahrhundert, erlangte aber nie Stadtrechte."
"11196","380","DE","settlement"," Wurde 1270 Besitz des Bistums Brandenburg, die Siedlung und eine Burg bestanden allerdings schon in frühdeutscher Zeit. 1459 als Städtchen (oppidukum) bezeichnet."
"11198","1665","DE","settlement","Es gibt zahlreiche stein- und bronzezeitliche Funde sowie einen wendischen Burgwall, eine deutsche markgräfliche Burg auf dem Schlossberg wird 1261 erwähnt, daneben entsteht ein deutsches suburbium, welches in einer entstehenden Marktsiedlung aufging, diese 1276 urkundlich erwähnt, 1294 zudem eine Kirche erwähnt und 1300 ein Kaufhaus"
"11200","1923","DE","city","Zuerst 1294 als civitas genannt, später 1471 als opidum erwähnt"
"11202","1977","DE","city","Eine grundherrliche Stadtgründung im Schutz der Wasserburg, die Stadt 1346 zuerst genannt, sie war Erzpriesterstuhl von 15 Pfarrkirchen, 1428 wurde sie erneut mit Stadtrecht begnadet, diesmal mit dem Magdeburger Recht, als civitas 1595 genannt, Rechte der Stadt wurden nach Verbrennen des Privilegs 1645 vom Grundherren oft gekürzt "
"11204","2004","DE","settlement","Begann als deutscher Ort zwischen zwei wendischen Fischerdörfern, stand wohl schon Ende des 12. Jh. unter pommerscher Herrschaft, urkundlich erst 1316 erwähnt"
"11206","2004","DE","city","Genaues Datum der Stadtrechtsverleihung nicht bekannt, wirde 1364 als ‚offene Stad‘ mit bestehendem Jahrmarkt bestätigt, 1373 als oppidum und 1375 als civitas bezeichnet, 1477 als Stedeken genannt"
"11208","494","DE","city","Erste Erwähnung als civitas 1307. Seit 1321 wird Beelitz stets mit den Städten der Mark genannt, obwohl eine Stadterhebung nicht explizit bezeugt ist. 1341 werden erstmalig Stadtrechte bestätigt. Nach 1350 wurde as askanische Schloss vermutlich im Zuge der Stadtbefestigung abgerissen."
"11210","2015","DE","settlement","Zuerst 1263 urkundlich erwähnt, vorher eine alte Besiedlung in der Nähe des ehemaligen Burgwalls, die Altstadt während Grenzkämpfen zwischen Brandenburg und Werle zerstört"
"11212","494","DE","fair","1654 existieren zwei Freimärkte, was darauf schließen lässt, dass diese bereits früher eingerichtet wurden."
"11214","2015","DE","city","Markgraf Johann gründete die Stadt 1287 mit brandenburgischem Recht und Zollfreiheit, wurde zeitweise von der adligen Herrschaft wieder zum Flecken gemacht, im 18. Jh. wurde wieder um die Etablierung der alten Rechte gekämpft"
"11216","2034","DE","settlement","Eine frühaskanische Burg existierte wohl schon 1216, sicher gelangte sie 1256 in den Besitz eines Zweiges des magdeburgischen Ministerialengeschlechts von Jerichow, ein Burgflecken schloss daran an, wurde 1290 als Plebanus und 1327 als hus und stat genannt"
"11218","2034","DE","city","Die Stadt Statuten wurden erst 1571 und 1616 von der adligen Herrschaft erteilt"
"11220","2052","DE","settlement","Eine slawische Burg ist anzunehmen, danach eine deutsche Burg, nach der das Land im 13. Jh. Vorstenbergh genannt wurde, eine slawische Siedlung ist 1411 bezeugt"
"11222","526","DE","settlement","Es ist umstritten ob der erwähnte 997 Burgwardmittelpunkt Belizi sich auf Beelitz oder Belzig bezieht. Im 12. Jahrhundert entsteht dort eine askanische Burg. Der Ort Belzig besteht aus zwei Siedlungen, die erst im 19. Jahrhundert zusammengeführt werden: Einem dörflichen suburbium ""Sandberg"", das bereits aus frühdeutscher Zeit stammt, sowie eine Marktsiedlung jenseits des Baches, die bereits 1269 als oppidum erscheint."
"11224","526","DE","city","1506 wird ein Rat erwähnt, wann der Ort Stadtrechte erhalten hat ist unbekannt. Erst 1702 wird volles Stadtrecht verliehen."
"11226","2052","DE","city","Die Stadtgründung fand wahrscheinlich Ende des 13. Jh. statt, da sie 1293 und 1300 als civitas genannt wurde, 1316 jedoch wieder als oppidum, das Magdeburger Recht wurde 1331 mit kleinen Abweichungen zugelassen und 1335 und 1371 bestätigt"
"11228","572","DE","settlement","Frühere slawische Siedlung, 1228 wurde eine frühdeutsche Burg errichtet. Die deutsche Siedlung muss um die gleiche Zeit entstanden sein, die Dorfkirche kann bereits 1257 nachgewiesen werden. In der Nähe lag ein Herrensitz, dessen erster Besitzer 1249 nachgewiesen werden kann."
"11230","1084","DE","settlement","Da keine markgräflichen Rechte in Buckow aufzufinden sind, lässt sich davon ausgehen, dass das Dorf vor dem endgültigen Erwerb des Teltow durch die Markgrafen im Teltow-Krieg 1239 - 1245 gegründet wurde."
"11232","1305","DE","settlement","Erste Erwähnung von Dahlwitz 1370."
"11234","1392","DE","settlement","Der Ort ist seit 1174 bekannt und war Teil der Erstausstattung des Klosters Zinna."
"11236","1475","DE","settlement","1005 Versammlungspunkt der Truppen Heinrichs II. gegen die Polen. 1165 wird ein Zisterzienserkloster gegründet. 1624 ist das Kloster größtenteils verfallen und wird in ein Schloss umgebaut."
"11238","1553","DE","settlement","1233 wird Besitz in Dranse an das Kloster Amerlunxborn gegeben. 1430 verkauft das Kloster seinen Besitz."
"11240","1556","DE","settlement","Möglicherweise erste Erwähnung als Trebetz 1301, erste sichere Erwähnung als Drebekowe 1353."
"11242","1906","DE","settlement","Um 1200 werden die beiden Dörfer Falkenhagen und Seegefeld, die 1923 zu Falkensee vereinigt werden, gegründet und gehören zum Spandauer Nonnenkloster. Es erhält erst 1961 Stadtrecht."
"11244","2891","DE","settlement","1294 Ersterwähnung von Hof, Mühle und Krug ""Hegemole"". Der Name suggeriert, dass es sich um eine wehrhafte Verteidigungsanlage an einem Finowübergang handelte."
"11246","2011","DE","settlement","In der zweiten Hälfte des 13. Jahrhunderts fiel Fretzdorf in den Besitz der Markgrafen."
"11248","2057","DE","settlement","Kurz nach Mitte des 13. Jahrhunderts gegründet."
"11250","2057","DE","city","Stadtgründung erfolgte zwischen 1252 und 1258 durch die Markgrafen Johann I. und Otto III., die Stadtrechte werden 1285 bestätigt."
"11252","11856","DE","lock","1588 wird die erste Schleuse für Handel mit Frankfurt gebaut."
"11254","2107","DE","settlement","Früherer slawischer Siedlungsplatz; die deutsche Siedlung wurde im ersten Jahrzehnt des 13. Jahrhunderts gegründet."
"11256","2286","DE","settlement","Ersterwähnung 1276 als Golsyn. 1301 wird eine Burg erwähnt."
"11258","2286","DE","city","Der Ort gewann im Laufe des 14. Jahrhunderts den Charakter und die Rechte einer Stadt, sowie eine Stadtverfassung 1372. Sie hielt allerdings nur mäßige Bedeutung."
"11260","2290","DE","settlement","Eine Burg bestand wahrscheinlich seit der 2. Hälfte des 12. Jahrhunderts. Erwähnung von Golzow als eine Burg seit 1219. Die Siedlung Golzow wird 1335 und 1451 als 'Stadechen' bezeichnet, erhielt aber niemals Stadtrechte."
"11262","2591","DE","settlement","Vermutlich während der Kolonisation des Teltow durch die Askanier seit der Mitte des 13. Jahrhunderts gegründet worden. Erwähnung als Berne 1297. 1344 wurde die Siedlung der Familie von Berne gegeben, welche bis zu ihrem Aussterben zu Beginn des 19. Jahrhunderts in ihrem Besitz war."
"11264","2671","DE","settlement","Funde von Besiedlungen von 1400 v. Chr. bis 200 n. Chr., 1211 erstmals urkundlich erwähnt"
"11266","2671","DE","city","Heinrich, Markgraf von Meisen und der Ostmark (1221-1288) verlieh 1235 dem oppidum das Magdeburger Stadtrecht, als civitas seit 1286 bezeichnet"
"11268","2754","DE","settlement","Erste urkundliche Erwähnung 1200."
"11270","2873","DE","settlement","Schon in germanischer Zeit wichtiger Ort, Burg eines slawischen Fürsten und Vorort eines Burgwards, war Bischofssitz seit 948, zerstört 983, um 1150 wurde das Prämonstratenser-Domkapitel St. Marien auf der Burg gebaut, später markgräfliche Zollstelle"
"11272","2873","DE","city","Die Stadtgründung wurde 1179 von Friedrich I. bestätigt."
"11274","3455","DE","settlement","Ein slawischer Burgwall und Siedlung existierten, die 1007 genannt werden, nach der Eroberung durch den Erzbischof Wichman von Magdeburg 1157 lag dort eine deutsche Burg mit Kapelle und Dorf, ein Burgward wurde 1161 genannt, im selben Jahr wurde die Kirche Unserer Lieben Frauen angelegt, welche 1173 zur Hauptkirche wurde, flamländische Siedlung später erwähnt"
"11276","3455","DE","city","1174 wurde eine deutsche civitas mit Magdeburger Recht gegründet, sie wurde 1179 durch den Einfall Heinrich des Löwen zerstört und später mit neuem Marktort wieder errichtet"
"11278","3108","DE","settlement","Ersterwähnung einer Burg Vinow 1258. Durch seine Lage an einer Handelsstrecke zwischen Berlin und Frankfurt/Oder entwickelte es sich schnell, allerdings kam diese Entwicklung zu einem jähen Halt als die Handelsroute 1317 über Eberswalde verschoben wurde. Zuletzt wurde Hohenfinow 1547 als Städtlein bezeichnet. Der Ort verfiel während des 30-jährigen Kriegs und erholte sich erst ab 1666."
"11280","2432","DE","settlement","Eine Ansiedlung von Glasmachern bestand seit 1577, die 1601 wiederbelebt wurde."
"11282","2432","DE","city","Stadtgründung 1603"
"11284","3913","DE","settlement","Wahrscheinlich pommersche Burg mit slawischer Niederlassung, Dorf selbst 1244 erstmals urkundlich erwähnt"
"11286","3913","DE","city","1270 als civitas genannt, Magdeburger Stadtrecht, Gründer könnten die Pommernherzöge, Templer, Bischof von Brandenburg oder Askanier gewesen sein (diese am wahrscheinlichsten)"
"11288","4044","DE","settlement","Eine frühaskanische Burg zur Sicherung nahe einer wendischen und einer deutschen Siedlung, letztere mit Kirche und Markt"
"11290","4044","DE","city","Stadtgründung um 1232, die Freiheiten der civitas wurden 1298 von einem askanischen Markgrafen bestätigt, 1459 wieder nur als oppidum genannt"
"11292","4168","DE","settlement","Die uralte Siedlung, das germanische und slawische Dorf 1417 verschwunden, Zollstelle erst in slawischer Zeit, slawisches Fischerdorf genannt, deutscher Marktflecken nach 1232, 1261 als oppidum bezeugt"
"11294","4168","DE","city","Das Magdeburger Stadtrecht wahrscheinlich durch den Markgrafen Albrecht III. vor 1300 verliehen, 1317 und 1373 als civitas bezeichnet, 1323 als opidum"
"11296","4178","DE","settlement","Der Vogt von Kyritz legte die Siedlung im Anschluss an eine Burg 1232 an"
"11298","4178","DE","city","Gegründet mit Stendaler Recht durch die Edlen von Plote, die 1237 die Verfassungs- und Rechtsverhältnisse der civitas ordneten"
"11300","3455","DE","fair","Seit 1376 waren zwei große Jahrmärkte bekannt, zwei weitere wurden 1497 und 1623 ergänzt."
"11302","4303","DE","settlement","Seit früher Slawenzeit kultureller Mittelpunkt eines weiten besiedelten Gebiets, 1109 eine aus drei Burgen bestehende polnische Feste genannt, in der Nähe eine deutsche Marktsiedlung, die durch schlesische Piasten wohl bald nach 1225 gegründet wurde"
"11304","4303","DE","city","Wurde 1226 als civitas genannt, Deutsches Stadtrecht wohl in schlesischer Zeit, vor 1250, verliehen, 1354 und 1355 als oppidum bezeichnet, 1406 als Städchen"
"11306","4377","DE","settlement","Zunächst slawischer Burgwall, dort wurde Gottschalk, der christliche Obotritenfürst 1066 getötet, seit 1220 eine deutsche Siedlung rund um die nahegelegene Kirche"
"11308","4377","DE","city","Die Großen von Schwerin verliehen als Burgherren (1219-1237) das Salzwedler Stadtrecht, welches 1252 durch den Markgrafen Otto III. bestätigt und erweitert wurde, seit 1373 als civitas oder Stadt genannt"
"11310","4433","DE","settlement","Erste Erwähnung 1272, als oppidum 1301 genannt, eine Burg wurde frühzeitig angelegt"
"11312","4433","DE","city","Das Stadtrecht wurde 1302 verliehen"
"11314","4495","DE","settlement","Eine pommersche Kastellaneiburg und Verwaltungssitz der terra, das castrum noch 1337 erwähnt"
"11316","4495","DE","city","Als civitas seit 1302 bezeugt, nur 1337 auch oppidum genannt, von Stadtrechtsverleihung nichts bekannt"
"11318","4625","DE","settlement","Eine Wettinerburg mit anschließender Kirchsiedlung existierte um 1200, in der Nähe wuchs eine deutsche Marktsiedlung wohl vor 1250, eine slawische Vorsiedlung wird vermutet, die erste urkundliche Erwähnung ist von 1276, in einer Urkunde des Markgrafen Heinrich "
"11320","4625","DE","city","Die Stadt ist eine deutsche Gründung unter landesherrlicher Einwirkung vor 1250, als civitas ist 1297 urkundlich belegt, das verliehene Luckauer Stadtrecht leitete sich vom Magdeburger Recht ab"
"11322","4598","DE","settlement","Entstand aus einer wendischer oder deutschen Siedlung entlang der großen Handelsstraße nach Preußen und Polen "
"11324","4598","DE","city","Die Gründungsurkunde fehlt, wird schon 1150 als urbs erwähnt, steht unter dem Schutz des Burggrafen, welcher 1208 zuerst erwähnt wurde, das Magdeburger Recht wurde etwa um 1220 erteilt"
"11326","4686","DE","settlement","Eine deutsche Burgsiedlung, die größere slawische Niederlassung war vorher zerstört worden"
"11328","4686","DE","city","Der Markgraf Johann I. trug den Brüdern Daniel und Eberhard von Parwenitz 1248 die Gründung einer civitas auf"
"11330","4145","DE","settlement","Ersterwähnung 1340; ein Burgwall in der Nähe kann auf slawische Zeit zurückgeführt werden."
"11332","4903","DE","settlement","Eine der ältesten Ortschaften des Landes Posen, früher eine von Polen, Brandenburg und Schlesien heftig umkämpfte Grenzburg mit slawischer Besiedlung, 1005 ist eine Abtei erwähnt, das Kloster wohl aber schon 997 gegründet, Mitte des 13. Jh. ist eine Kirche des Hl. Adalbert erwähnt, wohl der Überrest des Klosters, Pommern verlor die Burg 1094"
